# X, Y
2.214092145591089356e+00	4.912311136722564697e-01
2.213710374246470991e+00	4.875492751598358154e-01
2.213328746414970905e+00	4.861903786659240723e-01
2.212947262020119599e+00	4.896371066570281982e-01
2.212565920985498646e+00	4.893980324268341064e-01
2.212184723234745132e+00	4.793764054775238037e-01
2.211803668691550318e+00	4.841795563697814941e-01
2.211422757279658313e+00	4.825918078422546387e-01
2.211041988922868740e+00	4.784488379955291748e-01
2.210661363545033176e+00	4.776768684387207031e-01
2.210280881070059600e+00	4.822382032871246338e-01
2.209900541421907061e+00	4.780281782150268555e-01
2.209520344524590563e+00	4.820886254310607910e-01
2.209140290302177068e+00	4.808752238750457764e-01
2.208760378678788605e+00	4.759864807128906250e-01
2.208380609578599163e+00	4.785186350345611572e-01
2.208000982925837352e+00	4.748924374580383301e-01
2.207621498644786406e+00	4.782281219959259033e-01
2.207242156659781518e+00	4.750868976116180420e-01
2.206862956895210726e+00	4.721317589282989502e-01
2.206483899275516247e+00	4.755960404872894287e-01
2.206104983725195368e+00	4.730960726737976074e-01
2.205726210168795109e+00	4.686503112316131592e-01
2.205347578530917563e+00	4.706584215164184570e-01
2.204969088736218996e+00	4.724597930908203125e-01
2.204590740709406749e+00	4.666379392147064209e-01
2.204212534375242782e+00	4.662979543209075928e-01
2.203834469658541462e+00	4.659593403339385986e-01
2.203456546484170442e+00	4.690675139427185059e-01
2.203078764777049781e+00	4.653234481811523438e-01
2.202701124462152826e+00	4.669974446296691895e-01
2.202323625464505330e+00	4.619329273700714111e-01
2.201946267709186333e+00	4.595759809017181396e-01
2.201569051121328613e+00	4.564185738563537598e-01
2.201191975626114683e+00	4.603536128997802734e-01
2.200815041148783457e+00	4.624700844287872314e-01
2.200438247614622700e+00	4.615962803363800049e-01
2.200061594948976129e+00	4.564798474311828613e-01
2.199685083077237202e+00	4.643510580062866211e-01
2.199308711924853998e+00	4.614191651344299316e-01
2.198932481417326557e+00	4.559180140495300293e-01
2.198556391480205541e+00	4.599040448665618896e-01
2.198180442039095794e+00	4.621250331401824951e-01
2.197804633019654563e+00	4.559659659862518311e-01
2.197428964347589719e+00	4.578706622123718262e-01
2.197053435948663314e+00	4.610399603843688965e-01
2.196678047748688023e+00	4.567083716392517090e-01
2.196302799673528927e+00	4.521031379699707031e-01
2.195927691649103952e+00	4.640131294727325439e-01
2.195552723601382095e+00	4.514309763908386230e-01
2.195177895456385198e+00	4.501934349536895752e-01
2.194803207140186174e+00	4.575659334659576416e-01
2.194428658578909452e+00	4.458400309085845947e-01
2.194054249698733638e+00	4.495130777359008789e-01
2.193679980425886189e+00	4.465867578983306885e-01
2.193305850686648295e+00	4.493841528892517090e-01
2.192931860407351330e+00	4.460322260856628418e-01
2.192558009514380402e+00	4.445527195930480957e-01
2.192184297934170356e+00	4.417339265346527100e-01
2.191810725593207554e+00	4.397329688072204590e-01
2.191437292418031202e+00	4.468147158622741699e-01
2.191063998335232021e+00	4.430953562259674072e-01
2.190690843271450028e+00	4.454412162303924561e-01
2.190317827153378527e+00	4.435030221939086914e-01
2.189944949907762339e+00	4.366568326950073242e-01
2.189572211461396023e+00	4.412334859371185303e-01
2.189199611741126539e+00	4.392198622226715088e-01
2.188827150673851474e+00	4.347726106643676758e-01
2.188454828186520373e+00	4.389792084693908691e-01
2.188082644206132965e+00	4.415246248245239258e-01
2.187710598659740935e+00	4.374766051769256592e-01
2.187338691474445707e+00	4.453698098659515381e-01
2.186966922577401551e+00	4.390499591827392578e-01
2.186595291895811144e+00	4.360319077968597412e-01
2.186223799356930009e+00	4.398849606513977051e-01
2.185852444888065182e+00	4.366281628608703613e-01
2.185481228416572108e+00	4.381878972053527832e-01
2.185110149869857743e+00	4.383276104927062988e-01
2.184739209175381447e+00	4.365878999233245850e-01
2.184368406260651430e+00	4.341551959514617920e-01
2.183997741053226083e+00	4.390240907669067383e-01
2.183627213480717089e+00	4.406244754791259766e-01
2.183256823470784536e+00	4.311161041259765625e-01
2.182886570951137806e+00	4.324586093425750732e-01
2.182516455849540016e+00	4.290623962879180908e-01
2.182146478093802688e+00	4.263657629489898682e-01
2.181776637611787084e+00	4.364804923534393311e-01
2.181406934331406422e+00	4.348106384277343750e-01
2.181037368180623659e+00	4.310300648212432861e-01
2.180667939087451490e+00	4.307795166969299316e-01
2.180298646979952792e+00	4.268077015876770020e-01
2.179929491786240181e+00	4.235859513282775879e-01
2.179560473434478673e+00	4.270928204059600830e-01
2.179191591852880361e+00	4.235458672046661377e-01
2.178822846969709737e+00	4.219461083412170410e-01
2.178454238713279256e+00	4.263733029365539551e-01
2.178085767011952445e+00	4.259385168552398682e-01
2.177717431794143010e+00	4.283739328384399414e-01
2.177349232988312622e+00	4.258970320224761963e-01
2.176981170522975351e+00	4.249473810195922852e-01
2.176613244326692787e+00	4.209484755992889404e-01
2.176245454328078477e+00	4.269215762615203857e-01
2.175877800455793043e+00	4.234369695186614990e-01
2.175510282638547732e+00	4.268014729022979736e-01
2.175142900805104862e+00	4.210047125816345215e-01
2.174775654884274267e+00	4.194443523883819580e-01
2.174408544804915966e+00	4.204922914505004883e-01
2.174041570495940157e+00	4.232393503189086914e-01
