# X, Y
6.981317007977318190e-02	1.942823469891432921e+02
1.396263401595463638e-01	1.567732217214072534e+02
2.094395102393195596e-01	1.186126423983263294e+02
2.792526803190927276e-01	1.024799269826091574e+02
3.490658503988658956e-01	7.149730643664489094e+01
4.188790204786391191e-01	6.371338109262342186e+01
4.886921905584122872e-01	7.357332855511377545e+01
5.585053606381854552e-01	9.139005315481765024e+01
6.283185307179586232e-01	1.196000733337691457e+02
6.981317007977317912e-01	1.599336441816265335e+02
7.679448708775049592e-01	2.086025619599533059e+02
8.377580409572782383e-01	2.463806288214546214e+02
9.075712110370514063e-01	2.510679731810478756e+02
9.773843811168245743e-01	2.546879035591321099e+02
1.047197551196597631e+00	2.355750180725632958e+02
1.117010721276370910e+00	1.872263976471656974e+02
1.186823891356144189e+00	1.467746059297562340e+02
1.256637061435917246e+00	8.613539808912386775e+01
1.326450231515690525e+00	4.317423791140567602e+01
1.396263401595463582e+00	6.546357605796089274e+00
1.466076571675236861e+00	3.088683437444681346e+01
1.535889741755009918e+00	2.376890287286018832e+01
1.605702911834783198e+00	5.279705923081872498e+01
1.675516081914556477e+00	1.132107984968664312e+02
1.745329251994329534e+00	1.729515581764447916e+02
1.815142422074102813e+00	2.303533509505691086e+02
1.884955592153875870e+00	2.914897735185555803e+02
1.954768762233649149e+00	3.048072329707883910e+02
2.024581932313422428e+00	3.064927877581937992e+02
2.094395102393195263e+00	3.009988357250826994e+02
2.164208272472968542e+00	2.499702496582551134e+02
2.234021442552741821e+00	2.086343124573410819e+02
2.303834612632515100e+00	1.376518485629186443e+02
2.373647782712288379e+00	9.188643585644392431e+01
2.443460952792061214e+00	5.992916966638875209e+01
2.513274122871834493e+00	3.053074008727009669e+01
2.583087292951607772e+00	4.883748686288546281e+01
2.652900463031381051e+00	5.837511508005195537e+01
2.722713633111153886e+00	9.088819439368296571e+01
2.792526803190927165e+00	1.498860839762098465e+02
2.862339973270700444e+00	1.836359383535379095e+02
2.932153143350473723e+00	2.389577855570508120e+02
3.001966313430247002e+00	2.485420111766327409e+02
3.071779483510019837e+00	2.548937776108618039e+02
3.141592653589793116e+00	2.262225285229302187e+02
3.211405823669566395e+00	1.913539484048745578e+02
3.281218993749339674e+00	1.461327873543761200e+02
3.351032163829112953e+00	1.058461718759548376e+02
3.420845333908885788e+00	7.331634171635846542e+01
3.490658503988659067e+00	6.053351947566375912e+01
3.560471674068432346e+00	7.030828959787004351e+01
3.630284844148205625e+00	9.492538084038858415e+01
3.700098014227978460e+00	1.308946868291231738e+02
3.769911184307751739e+00	1.679704501087128392e+02
3.839724354387525018e+00	2.200963598501776062e+02
3.909537524467298297e+00	2.562613144985841700e+02
3.979350694547071576e+00	2.678847047298276607e+02
4.049163864626844855e+00	2.505496370468165424e+02
4.118977034706618134e+00	2.431278043972794762e+02
4.188790204786390525e+00	2.045810048114740880e+02
4.258603374866163804e+00	1.447269586366248006e+02
4.328416544945937083e+00	1.008340651249879727e+02
4.398229715025710362e+00	6.439554299869411125e+01
4.468042885105483641e+00	2.188118762336564771e+01
4.537856055185256920e+00	6.947139542496396203e+00
4.607669225265030200e+00	5.612569761420976633e+00
4.677482395344803479e+00	2.492608502508269197e+01
4.747295565424576758e+00	5.550575761655567675e+01
4.817108735504349148e+00	9.692286689472645378e+01
4.886921905584122428e+00	1.494178541947155452e+02
4.956735075663895707e+00	2.012803115706722110e+02
5.026548245743668986e+00	2.377586147874701794e+02
5.096361415823442265e+00	2.716876445492761150e+02
5.166174585903215544e+00	3.023044208893103928e+02
5.235987755982988823e+00	2.910419836668693847e+02
5.305800926062762102e+00	2.945744781803905994e+02
5.375614096142535381e+00	2.926142516693120683e+02
5.445427266222307772e+00	2.551740667390176043e+02
5.515240436302081051e+00	2.310817462752065694e+02
5.585053606381854330e+00	2.068825033636426838e+02
5.654866776461627609e+00	1.762760733941653655e+02
5.724679946541400888e+00	1.691992646295866223e+02
5.794493116621174167e+00	1.756494180921874033e+02
5.864306286700947446e+00	1.815447596890537341e+02
5.934119456780720725e+00	1.891427964936366379e+02
6.003932626860494004e+00	2.061582600654842281e+02
6.073745796940266395e+00	2.229499321002170404e+02
6.143558967020039674e+00	2.412989593825560917e+02
6.213372137099812953e+00	2.412130488030900040e+02
6.283185307179586232e+00	2.429934051344324075e+02
6.352998477259359511e+00	2.135002592970601540e+02
