# X, Y
0.000000000000000000e+00	1.310298208289856658e+00
1.396263401595463638e-01	1.163505829310837569e+00
2.094395102393195596e-01	1.256473987656105740e+00
2.792526803190927276e-01	1.183679129868333346e+00
3.490658503988658956e-01	1.132997179087698481e+00
4.188790204786391191e-01	1.011864674099649308e+00
4.886921905584122872e-01	9.912027999771987341e-01
5.585053606381854552e-01	1.081614315951302752e+00
6.283185307179586232e-01	1.155158892319824382e+00
6.981317007977317912e-01	1.154317899699948802e+00
7.679448708775049592e-01	1.361290117633720209e+00
8.377580409572782383e-01	1.300270640684485945e+00
9.075712110370514063e-01	1.331740868215520512e+00
9.773843811168245743e-01	1.404125940515411619e+00
1.047197551196597631e+00	1.453443382818859986e+00
1.117010721276370910e+00	1.326167447227843521e+00
1.186823891356144189e+00	1.283356816750420126e+00
1.256637061435917246e+00	1.106276273808401767e+00
1.326450231515690525e+00	1.123323312240500860e+00
1.396263401595463582e+00	8.888331430058707960e-01
1.466076571675236861e+00	0.000000000000000000e+00
1.535889741755009918e+00	nan
1.605702911834783198e+00	5.165325979168577941e-01
1.675516081914556477e+00	8.068851312452476332e-01
1.745329251994329534e+00	1.170245939091480336e+00
1.815142422074102813e+00	1.250985183627051134e+00
1.884955592153875870e+00	1.234377639317588260e+00
1.954768762233649149e+00	1.347201432298123391e+00
2.024581932313422428e+00	1.303542358331342133e+00
2.094395102393195263e+00	1.327492237573216549e+00
2.164208272472968542e+00	1.283467561431155923e+00
2.234021442552741821e+00	1.353841407475567138e+00
2.303834612632515100e+00	1.351178600554038045e+00
2.373647782712288379e+00	1.228930872344831560e+00
2.443460952792061214e+00	1.229003852759872339e+00
2.513274122871834493e+00	1.099592178316210145e+00
2.583087292951607772e+00	9.666150228245624643e-01
2.652900463031381051e+00	8.294205408484448538e-01
2.722713633111153886e+00	1.319864831601842425e+00
2.792526803190927165e+00	1.250606532840803142e+00
2.862339973270700444e+00	1.411484702442848738e+00
2.932153143350473723e+00	1.370183347432042398e+00
3.001966313430247002e+00	1.236079626771039219e+00
3.071779483510019837e+00	1.275944174339268322e+00
3.141592653589793116e+00	1.245026851736540374e+00
3.211405823669566395e+00	1.485683077074131386e+00
3.281218993749339674e+00	1.323147726786562561e+00
3.351032163829112953e+00	1.261507798746164921e+00
3.420845333908885788e+00	1.272596328613442296e+00
3.490658503988659067e+00	1.048967767558876663e+00
3.560471674068432346e+00	1.251245546698772859e+00
3.630284844148205625e+00	0.000000000000000000e+00
3.700098014227978460e+00	4.649423015619812971e-01
3.769911184307751739e+00	1.222554525947702198e+00
3.839724354387525018e+00	1.222541715492651893e+00
3.909537524467298297e+00	1.216845590433103030e+00
3.979350694547071576e+00	1.149447728213608855e+00
4.049163864626844855e+00	1.093488925403145018e+00
4.118977034706618134e+00	1.185728216991007722e+00
4.188790204786390525e+00	1.190815009255824286e+00
4.258603374866163804e+00	1.139975369480499268e+00
4.328416544945937083e+00	1.124866886088710105e+00
4.398229715025710362e+00	1.108999293926434593e+00
4.468042885105483641e+00	9.398941541813244926e-01
4.537856055185256920e+00	9.823818445287978429e-01
4.607669225265030200e+00	0.000000000000000000e+00
4.677482395344803479e+00	0.000000000000000000e+00
4.747295565424576758e+00	0.000000000000000000e+00
4.817108735504349148e+00	6.671789385418331886e-01
4.886921905584122428e+00	1.449130179114717309e+00
4.956735075663895707e+00	1.236039873130940547e+00
5.026548245743668986e+00	1.342714561495978787e+00
5.096361415823442265e+00	1.280142449194026089e+00
5.166174585903215544e+00	1.377386743320443196e+00
5.235987755982988823e+00	1.348378010733813914e+00
5.305800926062762102e+00	1.280225503035007817e+00
5.375614096142535381e+00	1.192804048406830741e+00
5.445427266222307772e+00	1.210108648118105146e+00
5.515240436302081051e+00	1.174680470780721686e+00
5.585053606381854330e+00	1.141554390953490206e+00
5.654866776461627609e+00	1.036696118166696268e+00
5.724679946541400888e+00	9.031130084395160296e-01
5.794493116621174167e+00	9.200160623767511536e-01
5.864306286700947446e+00	1.134030306197100879e+00
5.934119456780720725e+00	9.787098960866835728e-01
6.003932626860494004e+00	1.153462891860895123e+00
6.073745796940266395e+00	1.139098411054612514e+00
6.143558967020039674e+00	1.194476166040673082e+00
6.213372137099812953e+00	1.244663129663475809e+00
6.283185307179586232e+00	1.216780608589149049e+00
